graph_id,start_node,end_node,speed,risk,cost,utility
Town01_T-Intersection,v_1_2,v_2_6,15,0.6752663042872988,42.663661369918884,57.336338630081116
Town01_T-Intersection,v_1_2,v_2_6,20,0.8285593015439272,41.99774602743916,58.00225397256084
Town01_T-Intersection,v_1_2,v_2_6,25,0.5662965593087138,41.598196821951326,58.401803178048674
Town01_T-Intersection,v_1_2,v_2_6,30,0.266896809656453,41.33183068495944,58.66816931504056
Town01_T-Intersection,v_1_2,v_2_6,5,0.15536132417437643,47.990984109756646,52.009015890243354
Town01_T-Intersection,v_1_2,v_2_4,10,0.28153592415899176,23.700835947196083,76.29916405280392
Town01_T-Intersection,v_1_2,v_2_4,15,0.43960056904872746,22.467223964797387,77.53277603520262
Town01_T-Intersection,v_1_2,v_2_4,20,0.8273820938162463,21.85041797359804,78.14958202640196
Town01_T-Intersection,v_1_2,v_2_4,25,0.2995425744498966,21.480334378878432,78.51966562112156
Town01_T-Intersection,v_1_2,v_2_4,30,0.7728006036442044,21.233611982398692,78.76638801760132
Town01_T-Intersection,v_1_2,v_2_4,5,0.20233209666286045,27.401671894392162,72.59832810560783
Town01_T-Intersection,v_13_7,v_14_1,10,0.5190833851495799,64.53027566583478,35.46972433416522
Town01_T-Intersection,v_13_7,v_14_1,15,0.1933006423316302,63.02018377722319,36.97981622277681
Town01_T-Intersection,v_13_7,v_14_1,20,0.28296919991161706,62.26513783291739,37.73486216708261
Town01_T-Intersection,v_13_7,v_14_1,25,0.5087173501645291,61.81211026633391,38.18788973366609
Town01_T-Intersection,v_13_7,v_14_1,30,0.4725893509215604,61.5100918886116,38.4899081113884
Town01_T-Intersection,v_13_7,v_14_1,5,0.18296206398536063,69.06055133166957,30.939448668330428
Town01_T-Intersection,v_13_7,v_14_4,10,0.10499909725678301,33.335617375369225,66.66438262463078
Town01_T-Intersection,v_13_7,v_14_4,15,0.10739551028374406,32.223744916912814,67.7762550830872
Town01_T-Intersection,v_13_7,v_14_4,20,0.5893766004052273,31.667808687684612,68.33219131231539
Town01_T-Intersection,v_13_7,v_14_4,25,0.33913088057373375,31.33424695014769,68.66575304985231
Town01_T-Intersection,v_13_7,v_14_4,30,0.68606877794301,31.111872458456407,68.8881275415436
Town01_T-Intersection,v_13_7,v_14_4,5,0.7581718007748663,36.67123475073845,63.32876524926155
Town01_T-Intersection,v_13_7,v_14_2,10,0.8724892681640114,54.1187617041204,45.8812382958796
Town01_T-Intersection,v_13_7,v_14_2,15,0.23841470204365942,52.745841136080266,47.254158863919734
Town01_T-Intersection,v_13_7,v_14_2,20,0.7894446115066993,52.0593808520602,47.9406191479398
Town01_T-Intersection,v_13_7,v_14_2,25,0.19332366371747967,51.64750468164816,48.35249531835184
Town01_T-Intersection,v_13_7,v_14_2,30,0.35364089935484455,51.37292056804013,48.62707943195987
Town01_T-Intersection,v_13_7,v_14_2,5,0.33986653372685716,58.2375234082408,41.7624765917592
Town01_T-Intersection,v_13_7,v_14_6,10,0.7882874627075573,12.637768173499289,87.3622318265007
Town01_T-Intersection,v_13_7,v_14_6,15,0.6700952230532147,11.758512115666193,88.24148788433381
Town01_T-Intersection,v_13_7,v_14_6,20,0.737120140889907,11.318884086749645,88.68111591325035
Town01_T-Intersection,v_13_7,v_14_6,25,0.4099107660538148,11.055107269399716,88.94489273060029
Town01_T-Intersection,v_13_7,v_14_6,30,0.7277029425948001,10.879256057833096,89.12074394216691
Town01_T-Intersection,v_13_7,v_14_6,5,0.6819633375703413,15.275536346998578,84.72446365300142
Town01_T-Intersection,v_13_7,v_14_5,10,0.9352558537958069,22.97269898405861,77.02730101594139
Town01_T-Intersection,v_13_7,v_14_5,15,0.8604407950486529,21.98179932270574,78.01820067729426
Town01_T-Intersection,v_13_7,v_14_5,20,0.2296381546044855,21.486349492029305,78.5136505079707
Town01_T-Intersection,v_13_7,v_14_5,25,0.9101092454350486,21.189079593623443,78.81092040637655
Town01_T-Intersection,v_13_7,v_14_5,30,0.4717419912045804,20.99089966135287,79.00910033864713
Town01_T-Intersection,v_13_7,v_14_5,5,0.4872952894615614,25.94539796811722,74.05460203188278
Town01_T-Intersection,v_13_7,v_14_3,10,0.38432498029836837,43.71933143969113,56.28066856030887
Town01_T-Intersection,v_13_7,v_14_3,15,0.7861509598285372,42.47955429312742,57.52044570687258
Town01_T-Intersection,v_13_7,v_14_3,20,0.9822518540751629,41.859665719845566,58.140334280154434
Town01_T-Intersection,v_13_7,v_14_3,25,0.28665986929356935,41.48773257587645,58.51226742412355
Town01_T-Intersection,v_13_7,v_14_3,30,0.7167287591607435,41.23977714656371,58.76022285343629
Town01_T-Intersection,v_13_7,v_14_3,5,0.2504875160792334,47.43866287938227,52.56133712061773
Town01_T-Intersection,v_13_7,v_14_7,10,0.19852827671655926,2.341045411918525,97.65895458808147
Town01_T-Intersection,v_13_7,v_14_7,15,0.411735600373594,1.5606969412790166,98.43930305872098
Town01_T-Intersection,v_13_7,v_14_7,20,0.9566478815853454,1.1705227059592624,98.82947729404074
Town01_T-Intersection,v_13_7,v_14_7,25,0.6766617502303591,0.9364181647674099,99.0635818352326
Town01_T-Intersection,v_13_7,v_14_7,30,0.9075638353215016,0.7803484706395083,99.21965152936049
Town01_T-Intersection,v_13_7,v_14_7,5,0.8026026485131116,4.68209082383705,95.31790917616296
Town01_T-Intersection,v_4_3,v_5_1,10,0.14243997771070066,23.70086424616664,76.29913575383335
Town01_T-Intersection,v_4_3,v_5_1,15,0.951387626200068,22.467242830777757,77.53275716922224
Town01_T-Intersection,v_4_3,v_5_1,20,0.9791216791595687,21.85043212308332,78.14956787691668
Town01_T-Intersection,v_4_3,v_5_1,25,0.6760573447923262,21.480345698466657,78.51965430153334
Town01_T-Intersection,v_4_3,v_5_1,30,0.41831088722320453,21.23362141538888,78.76637858461112
Town01_T-Intersection,v_4_3,v_5_1,5,0.2761132663004674,27.401728492333277,72.59827150766672
Town01_T-Intersection,v_4_3,v_5_4,10,0.440337049059206,13.62533854445432,86.37466145554568
Town01_T-Intersection,v_4_3,v_5_4,15,0.8346447171211157,12.416892362969545,87.58310763703045
Town01_T-Intersection,v_4_3,v_5_4,20,0.31551831101989536,11.81266927222716,88.18733072777285
Town01_T-Intersection,v_4_3,v_5_4,25,0.16732546453288807,11.450135417781727,88.54986458221828
Town01_T-Intersection,v_4_3,v_5_4,30,0.5900109387045237,11.208446181484772,88.79155381851523
Town01_T-Intersection,v_4_3,v_5_4,5,0.8016986907404295,17.25067708890864,82.74932291109135
Town01_T-Intersection,v_4_3,v_5_2,10,0.7315733564324508,13.625349353736741,86.37465064626326
Town01_T-Intersection,v_4_3,v_5_2,15,0.6399060129376875,12.416899569157827,87.58310043084217
Town01_T-Intersection,v_4_3,v_5_2,20,0.4931473898706602,11.81267467686837,88.18732532313163
Town01_T-Intersection,v_4_3,v_5_2,25,0.54673516434235,11.450139741494697,88.5498602585053
Town01_T-Intersection,v_4_3,v_5_2,30,0.9486274663025248,11.208449784578914,88.79155021542108
Town01_T-Intersection,v_4_3,v_5_2,5,0.41382485454782814,17.250698707473482,82.74930129252652
Town01_T-Intersection,v_4_3,v_5_3,10,0.8584920752097274,3.6000000117861983,96.3999999882138
Town01_T-Intersection,v_4_3,v_5_3,15,0.8023819999090477,2.4000000078574653,97.59999999214253
Town01_T-Intersection,v_4_3,v_5_3,20,0.190222666080266,1.8000000058930992,98.1999999941069
Town01_T-Intersection,v_4_3,v_5_3,25,0.7735479670470519,1.4400000047144792,98.55999999528552
Town01_T-Intersection,v_4_3,v_5_3,30,0.32649192716451503,1.2000000039287326,98.79999999607126
Town01_T-Intersection,v_4_3,v_5_3,5,0.8560702887722694,7.200000023572397,92.7999999764276
Town01_T-Intersection,v_4_3,v_5_6,10,0.2655701024779801,33.82500396812391,66.17499603187609
Town01_T-Intersection,v_4_3,v_5_6,15,0.4121845879689334,32.550002645415944,67.44999735458406
Town01_T-Intersection,v_4_3,v_5_6,20,0.656719610422261,31.912501984061954,68.08749801593805
Town01_T-Intersection,v_4_3,v_5_6,25,0.2942653819502663,31.530001587249565,68.46999841275044
Town01_T-Intersection,v_4_3,v_5_6,30,0.586407267121808,31.275001322707972,68.72499867729204
Town01_T-Intersection,v_4_3,v_5_6,5,0.8035032877283946,37.650007936247825,62.349992063752175
Town01_T-Intersection,v_4_3,v_5_5,10,0.7639947928840967,23.70084284866001,76.29915715133998
Town01_T-Intersection,v_4_3,v_5_5,15,0.15960017752613206,22.46722856577334,77.53277143422666
Town01_T-Intersection,v_4_3,v_5_5,20,0.4892180695241357,21.850421424330005,78.14957857566999
Town01_T-Intersection,v_4_3,v_5_5,25,0.8840640330049023,21.480337139464005,78.51966286053599
Town01_T-Intersection,v_4_3,v_5_5,30,0.9877465222903803,21.23361428288667,78.76638571711334
Town01_T-Intersection,v_4_3,v_5_5,5,0.13314085385779376,27.401685697320023,72.59831430267998
Town01_T-Intersection,v_4_3,v_5_7,10,0.6681425984674287,43.995484260355326,56.004515739644674
Town01_T-Intersection,v_4_3,v_5_7,15,0.5133104356004011,42.66365617357022,57.33634382642978
Town01_T-Intersection,v_4_3,v_5_7,20,0.998397642154701,41.99774213017766,58.00225786982234
Town01_T-Intersection,v_4_3,v_5_7,25,0.12838013816482685,41.598193704142126,58.401806295857874
Town01_T-Intersection,v_4_3,v_5_7,30,0.8196613591784472,41.33182808678511,58.66817191321489
Town01_T-Intersection,v_4_3,v_5_7,5,0.5258942224333193,47.990968520710645,52.009031479289355
Town01_T-Intersection,v_5_1,v_6_1,10,0.19816882058048152,3.599972546401385,96.40002745359861
Town01_T-Intersection,v_5_1,v_6_1,15,0.3776013684639825,2.399981697600923,97.60001830239908
Town01_T-Intersection,v_5_1,v_6_1,20,0.771027084452484,1.7999862732006926,98.20001372679931
Town01_T-Intersection,v_5_1,v_6_1,25,0.1894937813855689,1.439989018560554,98.56001098143945
Town01_T-Intersection,v_5_1,v_6_1,30,0.4921511966736314,1.1999908488004616,98.80000915119953
Town01_T-Intersection,v_5_1,v_6_1,5,0.9108926853580791,7.19994509280277,92.80005490719724
Town01_T-Intersection,v_5_1,v_6_2,10,0.4339741857293449,13.625318607358086,86.37468139264192
Town01_T-Intersection,v_5_1,v_6_2,15,0.6500277342294554,12.416879071572057,87.58312092842795
Town01_T-Intersection,v_5_1,v_6_2,20,0.406575012747193,11.812659303679043,88.18734069632096
Town01_T-Intersection,v_5_1,v_6_2,25,0.9559385043098708,11.450127442943234,88.54987255705677
Town01_T-Intersection,v_5_1,v_6_2,30,0.3122484771193633,11.20843953578603,88.79156046421397
Town01_T-Intersection,v_5_1,v_6_2,5,0.8272853402035172,17.25063721471617,82.74936278528384
Town01_T-Intersection,v_5_1,v_6_6,10,0.9862764264605854,54.209347077609074,45.790652922390926
Town01_T-Intersection,v_5_1,v_6_6,15,0.49421514275106815,52.806231385072714,47.193768614927286
Town01_T-Intersection,v_5_1,v_6_6,20,0.1524713292997433,52.10467353880453,47.89532646119547
Town01_T-Intersection,v_5_1,v_6_6,25,0.43615437275066216,51.68373883104363,48.31626116895637
Town01_T-Intersection,v_5_1,v_6_6,30,0.18993839513896543,51.40311569253636,48.59688430746364
Town01_T-Intersection,v_5_1,v_6_6,5,0.901914114326216,58.41869415521815,41.58130584478185
Town01_T-Intersection,v_5_1,v_6_4,10,0.18046161809628491,33.82499936476806,66.17500063523194
Town01_T-Intersection,v_5_1,v_6_4,15,0.6302917309061179,32.549999576512036,67.45000042348796
Town01_T-Intersection,v_5_1,v_6_4,20,0.19717770086084052,31.91249968238403,68.08750031761596
Town01_T-Intersection,v_5_1,v_6_4,25,0.38248280474748064,31.529999745907222,68.47000025409278
Town01_T-Intersection,v_5_1,v_6_4,30,0.3247569343607025,31.274999788256018,68.72500021174397
Town01_T-Intersection,v_5_1,v_6_4,5,0.21194605181890375,37.649998729536115,62.350001270463885
Town01_T-Intersection,v_5_1,v_6_7,10,0.001,64.46326332639025,35.53673667360975
Town01_T-Intersection,v_5_1,v_6_7,15,0.001,62.975508884260165,37.024491115739835
Town01_T-Intersection,v_5_1,v_6_7,20,0.001,62.231631663195124,37.768368336804876
Town01_T-Intersection,v_5_1,v_6_7,25,0.001,61.7853053305561,38.2146946694439
Town01_T-Intersection,v_5_1,v_6_7,30,0.001,61.48775444213008,38.51224555786992
Town01_T-Intersection,v_5_1,v_6_7,5,0.001,68.9265266527805,31.073473347219505
Town01_T-Intersection,v_5_1,v_6_5,10,0.001,43.99548704615354,56.00451295384646
Town01_T-Intersection,v_5_1,v_6_5,15,0.001,42.66365803076903,57.33634196923097
Town01_T-Intersection,v_5_1,v_6_5,20,0.001,41.99774352307677,58.00225647692323
Town01_T-Intersection,v_5_1,v_6_5,25,0.001,41.598194818461415,58.401805181538585
Town01_T-Intersection,v_5_1,v_6_5,30,0.001,41.331829015384514,58.668170984615486
Town01_T-Intersection,v_5_1,v_6_5,5,0.001,47.99097409230709,52.00902590769291
Town01_T-Intersection,v_5_1,v_6_3,10,0.6735560422979661,23.700830604597954,76.29916939540205
Town01_T-Intersection,v_5_1,v_6_3,15,0.5277160546492452,22.4672204030653,77.5327795969347
Town01_T-Intersection,v_5_1,v_6_3,20,0.7558130613721028,21.850415302298977,78.14958469770102
Town01_T-Intersection,v_5_1,v_6_3,25,0.9271946270345022,21.480332241839182,78.51966775816082
Town01_T-Intersection,v_5_1,v_6_3,30,0.6368805517218714,21.23361020153265,78.76638979846734
Town01_T-Intersection,v_5_1,v_6_3,5,0.627808940489042,27.401661209195904,72.59833879080409
Town01_T-Intersection,v_1_5,v_2_2,10,0.9314050550363993,33.825009164629535,66.17499083537047
Town01_T-Intersection,v_1_5,v_2_2,15,0.9143624013365276,32.55000610975302,67.44999389024699
Town01_T-Intersection,v_1_5,v_2_2,20,0.7518290116011523,31.912504582314767,68.08749541768523
Town01_T-Intersection,v_1_5,v_2_2,25,0.6312946747342083,31.53000366585181,68.46999633414819
Town01_T-Intersection,v_1_5,v_2_2,30,0.8559997798125388,31.27500305487651,68.7249969451235
Town01_T-Intersection,v_1_5,v_2_2,5,0.8093696680168566,37.65001832925907,62.34998167074093
Town01_T-Intersection,v_1_5,v_2_3,10,0.6439116542449193,23.70084443544813,76.29915556455187
Town01_T-Intersection,v_1_5,v_2_3,15,0.13026023409194293,22.467229623632086,77.53277037636792
Town01_T-Intersection,v_1_5,v_2_3,20,0.9883090232773336,21.850422217724066,78.14957778227594
Town01_T-Intersection,v_1_5,v_2_3,25,0.7972870243238307,21.48033777417925,78.51966222582075
Town01_T-Intersection,v_1_5,v_2_3,30,0.2681028577688548,21.233614811816043,78.76638518818396
Town01_T-Intersection,v_1_5,v_2_3,5,0.43069632139507974,27.401688870896262,72.59831112910373
Town01_T-Intersection,v_1_5,v_2_5,10,0.6265959723127749,3.599994519057476,96.40000548094253
Town01_T-Intersection,v_1_5,v_2_5,15,0.6519185832638827,2.399996346038317,97.60000365396168
Town01_T-Intersection,v_1_5,v_2_5,20,0.690379400105735,1.799997259528738,98.20000274047126
Town01_T-Intersection,v_1_5,v_2_5,25,0.33191130279087666,1.4399978076229902,98.56000219237701
Town01_T-Intersection,v_1_5,v_2_5,30,0.8877810941422286,1.1999981730191585,98.80000182698085
Town01_T-Intersection,v_1_5,v_2_5,5,0.13700548540494048,7.199989038114952,92.80001096188505
Town01_T-Intersection,v_1_5,v_2_7,10,0.9307795361122587,23.700851974998468,76.29914802500153
Town01_T-Intersection,v_1_5,v_2_7,15,0.7992171771230516,22.46723464999898,77.53276535000103
Town01_T-Intersection,v_1_5,v_2_7,20,0.3837620769064135,21.850425987499232,78.14957401250076
Town01_T-Intersection,v_1_5,v_2_7,25,0.7819931327684291,21.48034078999939,78.51965921000061
Town01_T-Intersection,v_1_5,v_2_7,30,0.19318775223068713,21.23361732499949,78.76638267500051
Town01_T-Intersection,v_1_5,v_2_7,5,0.6290424747154985,27.401703949996936,72.59829605000306
Town01_T-Intersection,v_1_5,v_2_1,10,0.8868248154527955,43.99549307430239,56.00450692569761
Town01_T-Intersection,v_1_5,v_2_1,15,0.8865626584688397,42.66366204953492,57.33633795046508
Town01_T-Intersection,v_1_5,v_2_1,20,0.4235983651534484,41.997746537151194,58.002253462848806
Town01_T-Intersection,v_1_5,v_2_1,25,0.8297951506808893,41.59819722972095,58.40180277027905
Town01_T-Intersection,v_1_5,v_2_1,30,0.8291797377878124,41.33183102476746,58.66816897523254
Town01_T-Intersection,v_1_5,v_2_1,5,0.507898538731745,47.99098614860477,52.00901385139523
Town01_T-Intersection,v_1_5,v_2_6,10,0.9552578605418255,13.625340427077374,86.37465957292262
Town01_T-Intersection,v_1_5,v_2_6,15,0.7869427110284561,12.416893618051581,87.58310638194843
Town01_T-Intersection,v_1_5,v_2_6,20,0.4128472961994294,11.812670213538688,88.1873297864613
Town01_T-Intersection,v_1_5,v_2_6,25,0.5993134280433713,11.45013617083095,88.54986382916906
Town01_T-Intersection,v_1_5,v_2_6,30,0.16121053175637137,11.20844680902579,88.79155319097421
Town01_T-Intersection,v_1_5,v_2_6,5,0.6519434162628167,17.250680854154748,82.74931914584525
Town01_T-Intersection,v_1_5,v_2_4,10,0.10255835958372857,13.625336562083842,86.37466343791615
Town01_T-Intersection,v_1_5,v_2_4,15,0.8582282653550094,12.416891041389228,87.58310895861078
Town01_T-Intersection,v_1_5,v_2_4,20,0.12840744655756178,11.81266828104192,88.18733171895808
Town01_T-Intersection,v_1_5,v_2_4,25,0.17779053534365014,11.450134624833536,88.54986537516646
Town01_T-Intersection,v_1_5,v_2_4,30,0.7815043038022669,11.208445520694614,88.79155447930539
Town01_T-Intersection,v_1_5,v_2_4,5,0.6102059290674238,17.250673124167683,82.74932687583231
Town01_T-Intersection,v_1_4,v_2_2,10,0.979188813558604,23.70083909285451,76.29916090714549
Town01_T-Intersection,v_1_4,v_2_2,15,0.7592754403695874,22.467226061903006,77.532773938097
Town01_T-Intersection,v_1_4,v_2_2,20,0.6609763670693012,21.850419546427254,78.14958045357275
Town01_T-Intersection,v_1_4,v_2_2,25,0.9360654899564798,21.480335637141803,78.5196643628582
Town01_T-Intersection,v_1_4,v_2_2,30,0.12943610282517767,21.233613030951503,78.7663869690485
Town01_T-Intersection,v_1_4,v_2_2,5,0.1346336126491563,27.401678185709017,72.59832181429098
Town01_T-Intersection,v_1_4,v_2_3,10,0.6725931491099276,13.625331107152928,86.37466889284707
Town01_T-Intersection,v_1_4,v_2_3,15,0.8733962622656393,12.416887404768618,87.58311259523138
Town01_T-Intersection,v_1_4,v_2_3,20,0.2424269708707893,11.812665553576464,88.18733444642353
Town01_T-Intersection,v_1_4,v_2_3,25,0.6165285152138863,11.450132442861172,88.54986755713882
Town01_T-Intersection,v_1_4,v_2_3,30,0.650138891573524,11.20844370238431,88.79155629761568
Town01_T-Intersection,v_1_4,v_2_3,5,0.980455303364256,17.250662214305855,82.74933778569414
Town01_T-Intersection,v_1_4,v_2_5,10,0.6492493123768603,13.625334972146696,86.3746650278533
Town01_T-Intersection,v_1_4,v_2_5,15,0.6815610278339171,12.41688998143113,87.58311001856887
Town01_T-Intersection,v_1_4,v_2_5,20,0.7196359976678676,11.812667486073348,88.18733251392665
Town01_T-Intersection,v_1_4,v_2_5,25,0.9318647065614833,11.450133988858678,88.54986601114132
Town01_T-Intersection,v_1_4,v_2_5,30,0.14149091976017075,11.208444990715565,88.79155500928444
Town01_T-Intersection,v_1_4,v_2_5,5,0.8754889766221567,17.250669944293392,82.74933005570661
Town01_T-Intersection,v_1_4,v_2_7,10,0.4448397705205548,33.82501485255054,66.17498514744946
Town01_T-Intersection,v_1_4,v_2_7,15,0.6240327102819049,32.55000990170036,67.44999009829964
Town01_T-Intersection,v_1_4,v_2_7,20,0.6232779348669664,31.91250742627527,68.08749257372473
Town01_T-Intersection,v_1_4,v_2_7,25,0.12603383739886034,31.530005941020217,68.46999405897978
Town01_T-Intersection,v_1_4,v_2_7,30,0.22377518135715652,31.27500495085018,68.72499504914981
Town01_T-Intersection,v_1_4,v_2_7,5,0.8592255610960335,37.65002970510108,62.34997029489892
Town01_T-Intersection,v_1_4,v_2_1,10,0.7966546385152191,33.82500400204293,66.17499599795707
Town01_T-Intersection,v_1_4,v_2_1,15,0.2619603964708084,32.55000266802862,67.44999733197139
Town01_T-Intersection,v_1_4,v_2_1,20,0.3627508509522641,31.912502001021466,68.08749799897853
Town01_T-Intersection,v_1_4,v_2_1,25,0.7405445731912711,31.530001600817172,68.46999839918283
Town01_T-Intersection,v_1_4,v_2_1,30,0.6461028060967031,31.27500133401431,68.7249986659857
Town01_T-Intersection,v_1_4,v_2_1,5,0.8369736113858329,37.65000800408586,62.34999199591414
Town01_T-Intersection,v_1_4,v_2_6,10,0.9882225059813293,23.70084663239635,76.29915336760365
Town01_T-Intersection,v_1_4,v_2_6,15,0.9241374234335188,22.46723108826423,77.53276891173577
Town01_T-Intersection,v_1_4,v_2_6,20,0.716587500969104,21.850423316198174,78.14957668380183
Town01_T-Intersection,v_1_4,v_2_6,25,0.38454526161268854,21.48033865295854,78.51966134704146
Town01_T-Intersection,v_1_4,v_2_6,30,0.23039418945161444,21.233615544132114,78.7663844558679
Town01_T-Intersection,v_1_4,v_2_6,5,0.16604152062309724,27.401693264792694,72.5983067352073
Town01_T-Intersection,v_1_4,v_2_4,10,0.982655459248389,3.599989025893446,96.40001097410655
Town01_T-Intersection,v_1_4,v_2_4,15,0.7920817372465009,2.399992683928964,97.60000731607104
Town01_T-Intersection,v_1_4,v_2_4,20,0.1825102893879615,1.799994512946723,98.20000548705328
Town01_T-Intersection,v_1_4,v_2_4,25,0.36198607908543257,1.4399956103573783,98.56000438964263
Town01_T-Intersection,v_1_4,v_2_4,30,0.9639880007303118,1.199996341964482,98.80000365803552
Town01_T-Intersection,v_1_4,v_2_4,5,0.8342091876011661,7.199978051786892,92.80002194821311
Town01_T-Intersection,v_2_2,v_3_2,10,0.7558187903421343,3.60000001177256,96.39999998822744
Town01_T-Intersection,v_2_2,v_3_2,15,0.9440752251014224,2.400000007848373,97.59999999215162
Town01_T-Intersection,v_2_2,v_3_2,20,0.7182946540595315,1.80000000588628,98.19999999411372
Town01_T-Intersection,v_2_2,v_3_2,25,0.9470641257727532,1.440000004709024,98.55999999529098
Town01_T-Intersection,v_2_2,v_3_2,30,0.6788849118171759,1.2000000039241865,98.79999999607581
Town01_T-Intersection,v_2_2,v_3_2,5,0.5849474436541061,7.20000002354512,92.79999997645488
Town01_T-Intersection,v_2_2,v_3_6,10,0.9354734234518969,43.995513665175466,56.004486334824534
Town01_T-Intersection,v_2_2,v_3_6,15,0.1998064210999237,42.66367577678364,57.33632422321636
Town01_T-Intersection,v_2_2,v_3_6,20,0.7268543688938706,41.99775683258773,58.00224316741227
Town01_T-Intersection,v_2_2,v_3_6,25,0.5166166387082753,41.59820546607018,58.40179453392982
Town01_T-Intersection,v_2_2,v_3_6,30,0.6697803277836882,41.331837888391824,58.668162111608176
Town01_T-Intersection,v_2_2,v_3_6,5,0.19027952277405996,47.991027330350924,52.008972669649076
Town01_T-Intersection,v_2_2,v_3_7,10,0.3872111063228444,54.20937307982626,45.79062692017374
Town01_T-Intersection,v_2_2,v_3_7,15,0.9065699722356557,52.806248719884174,47.193751280115826
Town01_T-Intersection,v_2_2,v_3_7,20,0.15097797949810146,52.10468653991313,47.89531346008687
Town01_T-Intersection,v_2_2,v_3_7,25,0.6346328299710634,51.683749231930506,48.316250768069494
Town01_T-Intersection,v_2_2,v_3_7,30,0.8381383004655671,51.40312435994208,48.59687564005792
Town01_T-Intersection,v_2_2,v_3_7,5,0.1793763921264771,58.418746159652514,41.581253840347486
Town01_T-Intersection,v_2_2,v_3_5,10,0.30265726793258524,33.825026516578255,66.17497348342175
Town01_T-Intersection,v_2_2,v_3_5,15,0.793569786342683,32.550017677718834,67.44998232228116
Town01_T-Intersection,v_2_2,v_3_5,20,0.35090463538213623,31.912513258289128,68.08748674171088
Town01_T-Intersection,v_2_2,v_3_5,25,0.5359358042482445,31.5300106066313,68.4699893933687
Town01_T-Intersection,v_2_2,v_3_5,30,0.8213015456071934,31.275008838859417,68.72499116114058
Town01_T-Intersection,v_2_2,v_3_5,5,0.8453466430866455,37.65005303315651,62.34994696684349
Town01_T-Intersection,v_2_2,v_3_3,10,0.5473760208513506,13.62534626530275,86.37465373469725
Town01_T-Intersection,v_2_2,v_3_3,15,0.6072756627638953,12.416897510201833,87.58310248979816
Town01_T-Intersection,v_2_2,v_3_3,20,0.31445544250496704,11.812673132651376,88.18732686734862
Town01_T-Intersection,v_2_2,v_3_3,25,0.6782138436870674,11.4501385061211,88.5498614938789
Town01_T-Intersection,v_2_2,v_3_3,30,0.751193276155253,11.208448755100918,88.79155124489908
